cid,submittedVideoUrl,text,label,translated_text,translated_text_formal
7.480917180550317e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,"oh gitu, makasih kak nanti ku coba besok ke poli jiwa dulu,",1.0,"oh gitu, makasih kak nanti ku coba besok ke poli jiwa dulu,","Oh gitu, maKaksih Kakk nanti saya coba besok ke poli jiwa dulu,"
7.480917264470066e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,mungkin bisa di coba ke psikolog dn minta tips buat ngatasin tanpa obat. biar kita bisa handle diri kita kalau lagi down.,1.0,mungkin bisa di coba ke psikolog dn minta tips buat ngatasin tanpa obat. biar kita bisa handle diri kita kalau lagi down.,Mungkin bisa di coba ke psikolog dn minta tips buat ngatasin tanpa obat. biar kita bisa handle diri kita Kaklau lagi down.
7.48091736416882e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,semangatttt bang,1.0,Semangat Bang,Semangat Bang
7.48115120159092e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,"halo kak, aku barusan baru aja dari poli jiwa tapi banyak yang belum tersampaikan, padahal udah panjang lebar juga, sabtu disuruh balik lagi pakai bpjs soalnya barusan pake umum karena belum dapet---",1.0,"halo kak, aku barusan baru aja dari poli jiwa tapi banyak yang belum tersampaikan, padahal udah panjang lebar juga, sabtu disuruh balik lagi pakai bpjs soalnya barusan pake umum karena belum dapet---","Halo Kakk, asaya barusan baru aja dari poli jiwa tapi banyak yang belum tersampaiKakn, padahal udah panjang lebar juga, sabtu disuruh balik lagi paKaki bpjs soalnya barusan pake umum Kakrena belum dapet---"
7.481151227679704e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,belum dapet rujukan dari paskes 1,1.0,belum dapet rujukan dari paskes 1,Belum dapet rujuKakn dari paskes 1
7.48151555477337e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,semangat yahh banggg,1.0,Semangat Yahh Banggg,Semangat Yahh Banggg
7.481586777380423e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,makasih yaa,1.0,makasih yaa,MaKaksih yaa
7.413438037461861e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,aduh kok semuanya ada di aku yak,0.0,aduh kok semuanya ada di aku yak,Aduh kok semuanya ada di asaya yak
7.413238453641938e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,kayanya aku deh,1.0,kayanya aku deh,Kakyanya asaya deh
7.413230473280783e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"aku udah konsul ciri”nya mirip adhd tapi pas dicek ternyata nggak, aku masih belum puas sih dengan diagnosisnya, krna beliau bilangnya adhd hanya berlaku pada anak kecil aja…gimana yah ?",1.0,"aku udah konsul ciri”nya mirip adhd tapi pas dicek ternyata nggak, aku masih belum puas sih dengan diagnosisnya, krna beliau bilangnya adhd hanya berlaku pada anak kecil aja…gimana yah ?","Asaya udah konsul ciri”nya mirip adhd tapi pas dicek ternyata nggak, asaya masih belum puas sih dengan diagnosisnya, krna beliau bilangnya adhd hanya berlasaya pada anak kecil aja…gimana yah ?"
7.413171650784429e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,ko ciri” nya sma yahh jangan” aku???,0.0,ko ciri” nya sma yahh jangan” aku???,Ko ciri” nya sma yahh jangan” asaya???
7.413162115937338e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,emang bahaya ya?,1.0,emang bahaya ya?,Emang bahaya ya?
7.413112246895052e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,lah itu kek aku,1.0,lah itu kek aku,Lah itu kek asaya
7.413024095758288e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,apa bisa di sembuhkan atau dirubah dok?,1.0,apa bisa di sembuhkan atau dirubah dok?,Apa bisa di sembuhKakn atau dirubah dok?
7.413008259547121e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"kak, aku sekarang cepat banget lupa, susah konsentrasi padahal berusaha untuk denger, dan aku bahkan susah nangkep pembicaraan orang, padahal dulu aku gak gini mau periksa ke puskesmas tapi bingung",1.0,"kak, aku sekarang cepat banget lupa, susah konsentrasi padahal berusaha untuk denger, dan aku bahkan susah nangkep pembicaraan orang, padahal dulu aku gak gini mau periksa ke puskesmas tapi bingung","Kakk, asaya seKakrang cepat banget lupa, susah konsentrasi padahal berusaha untuk denger, dan asaya bahKakn susah nangkep pembicaraan orang, padahal dulu asaya gak gini mau periksa ke puskesmas tapi bingung"
7.41291957424233e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,saya punya adhd please bagaimana cara nya supaya bisa pulih,1.0,saya punya adhd please bagaimana cara nya supaya bisa pulih,Saya punya adhd please bagaimana cara nya supaya bisa pulih
7.412885195114137e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"d bbrp ada d aku, tp aku anxiety disorder",0.0,"d bbrp ada d aku, tp aku anxiety disorder","D bbrp ada d asaya, tp asaya anxiety disorder"
7.412877450349004e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"aku.. blom didiagnosa, tp yg disebutn aku bgt. slain itu anaku didiagnosa adhd",1.0,"aku.. blom didiagnosa, tp yg disebutn aku bgt. slain itu anaku didiagnosa adhd","Asaya.. blom didiagnosa, tp yang disebutn asaya bgt. slain itu anasaya didiagnosa adhd"
7.412864451721922e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,ini aku semuajomblo dari lahir juga karena bosenan ribet,1.0,ini aku semuajomblo dari lahir juga karena bosenan ribet,Ini asaya semuajomblo dari lahir juga Kakrena bosenan ribet
7.41281852894195e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,memabg knp kalau adhd dok.apakah bahaya,1.0,memabg knp kalau adhd dok.apakah bahaya,Memabg knp Kaklau adhd dok.apaKakh bahaya
7.412805688277304e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"kek melihat diri sendiri, cara ngobatinnya gimana ya dok",0.0,"kek melihat diri sendiri, cara ngobatinnya gimana ya dok","Kek melihat diri sendiri, cara ngobatinnya gimana ya dok"
7.412733920800065e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,"fisih adhd gua ini, berobatnya gimana yaa, susah banget fokus, nyiksa banget",0.0,"fisih adhd gua ini, berobatnya gimana yaa, susah banget fokus, nyiksa banget","Fisih adhd gua ini, berobatnya gimana yaa, susah banget fosayas, nyiksa banget"
7.412699223222945e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,aku tiap ngobrol pasti gerakin jari seolah lagi nulis,1.0,aku tiap ngobrol pasti gerakin jari seolah lagi nulis,Asaya tiap ngobrol pasti gerakin jari seolah lagi nulis
7.412696268081202e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,kalo aku pngen nya cpet beresin pekerjaan dan perfectsionis itu gmn y dok?,0.0,kalo aku pngen nya cpet beresin pekerjaan dan perfectsionis itu gmn y dok?,Kaklo asaya pngen nya cpet beresin pekerjaan dan perfectsionis itu gmn y dok?
7.412594542095173e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,konsul kemana y.,1.0,konsul kemana y.,Konsul kemana y.
7.412477143592257e+18,https://www.tiktok.com/@elv_gun/video/7388846317277072646,emang bisa di obati ? terapi nya apa ya?,1.0,emang bisa di obati ? terapi nya apa ya?,Emang bisa di obati ? terapi nya apa ya?
7.128373455246771e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,aku smpai skrg msh merasakan.. aku paling takut yg namanya tidur di malam hari.. imajinasi ku mengatakan aku takut kalau gak bs bangun lagi.,0.0,aku smpai skrg msh merasakan.. aku paling takut yg namanya tidur di malam hari.. imajinasi ku mengatakan aku takut kalau gak bs bangun lagi.,Asaya smpai skrg msh merasaKakn.. asaya paling tasayat yang namanya tidur di malam hari.. imajinasi saya mengataKakn asaya tasayat Kaklau gak bs bangun lagi.
7.132611556235412e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,kasih bumbu biar gpait,1.0,kasih bumbu biar gpait,Kaksih bumbu biar gpait
7.123548478027089e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,aku hidup dalam kematian,0.0,aku hidup dalam kematian,Asaya hidup dalam kematian
7.174694192543139e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,"mslah mti itu jngan ditkuti, walaupun kita lindngi. tp klo udh wktnya mau blang sp",1.0,"MTI MTI diperhatikan, bahkan jika kita. Tapi saya tidak mau","MTI MTI diperhatiKakn, bahKakn jiKak kita. Tapi saya tidak mau"
7.479413151399871e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,"pernah cerita begini ke orang dg harapan dpt pertolongan masukan tp tau apa katanya, makanya kau nikahh",1.0,"pernah cerita begini ke orang dg harapan dpt pertolongan masukan tp tau apa katanya, makanya kau nikahh","Pernah cerita begini ke orang dg harapan dpt pertolongan masuKakn tp tau apa Kaktanya, maKaknya Kasaya niKakhh"
7.123235618818459e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,aku cape..,1.0,aku cape..,Asaya cape..
7.139885306073236e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,"berpikir kayak gini, tapi selalu yakinin diri, kalau aku udah lakuin, setelah itu mau apa lagi",1.0,"berpikir kayak gini, tapi selalu yakinin diri, kalau aku udah lakuin, setelah itu mau apa lagi","Berpikir Kakyak gini, tapi selalu yakinin diri, Kaklau asaya udah lasayain, setelah itu mau apa lagi"
7.134168839281526e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,"akhir2 ini sering bgt nangis dan terlintas pikiran kaya video di atas, takut bgt sama pikiran sendiri",0.0,"akhir2 ini sering bgt nangis dan terlintas pikiran kaya video di atas, takut bgt sama pikiran sendiri","Akhir2 ini sering bgt nangis dan terlintas pikiran Kakya video di atas, tasayat bgt sama pikiran sendiri"
7.134337765860754e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,hallo dokter...,1.0,Halo Dokter ...,Halo Dokter ...
7.121648815485322e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,fullnya dimana ini?,1.0,fullnya dimana ini?,Fullnya dimana ini?
7.134728556538365e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,bagaimana cara meminta pertolongan sedangkan lingkungan cukup sulit utk mendapatkan pertolongan tsb,1.0,bagaimana cara meminta pertolongan sedangkan lingkungan cukup sulit utk mendapatkan pertolongan tsb,Bagaimana cara meminta pertolongan sedangKakn lingsayangan cusayap sulit utk mendapatKakn pertolongan tsb
7.129159120347842e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,aku ngerasain ini hehe,1.0,aku ngerasain ini hehe,Asaya ngerasain ini hehe
7.134335840083838e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,"ini yang saya rasain pas mama meninggal,",1.0,"ini yang saya rasain pas mama meninggal,","Ini yang saya rasain pas mama meninggal,"
7.133949442777269e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,bingung minta tolong ke siapa,1.0,bingung minta tolong ke siapa,Bingung minta tolong ke siapa
7.133892798810047e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,sama.. aku juga sering ngerasa gitu,1.0,sama.. aku juga sering ngerasa gitu,Sama.. asaya juga sering ngerasa gitu
7.133880024734221e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,pgn menghilang jg,1.0,pgn menghilang jg,Pgn menghilang jg
7.132925281119847e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,always klo cape pasti ada pikiran kaya gtu,1.0,always klo cape pasti ada pikiran kaya gtu,Always klo cape pasti ada pikiran Kakya gtu
7.131533939647006e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,"aku pernah merasa begitu, depres itu rasanya 1001 rasa, puji tuhan jatuh bangun unt bangkit bs aku lalui. thank's god",1.0,"aku pernah merasa begitu, depres itu rasanya 1001 rasa, puji tuhan jatuh bangun unt bangkit bs aku lalui. thank's god","Asaya pernah merasa begitu, depres itu rasanya 1001 rasa, puji tuhan jatuh bangun unt bangkit bs asaya lalui. thank's god"
7.13147344202929e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,kok kayak yg aku rasakan,1.0,kok kayak yg aku rasakan,Kok Kakyak yang asaya rasaKakn
7.130223819813684e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,terimakasih sudah mewakili,1.0,terimakasih sudah mewakili,TerimaKaksih sudah mewakili
7.129858533105747e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,"gk takut mati, cuma takut sama rasa sakit yang menyebabkan kematian",0.0,"gk takut mati, cuma takut sama rasa sakit yang menyebabkan kematian","Gk tasayat mati, cuma tasayat sama rasa sakit yang menyebabKakn kematian"
7.129459042518631e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,pernah begini tahun lalu,1.0,pernah begini tahun lalu,Pernah begini tahun lalu
7.129198673229006e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,yang gua rasain bgt,0.0,yang gua rasain bgt,Yang gua rasain bgt
7.129172179643631e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,udah lama kek gini.. ternyata ),1.0,udah lama kek gini.. ternyata ),Udah lama kek gini.. ternyata )
7.129160374939239e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,"klo udh diposisi ini bnr"" mengerikan mnrt ku haha, dibuat bngung sm pkiran sndri",1.0,"klo udh diposisi ini bnr"" mengerikan mnrt ku haha, dibuat bngung sm pkiran sndri","Klo udh diposisi ini bnr"" mengeriKakn mnrt saya haha, dibuat bngung sm pkiran sndri"
7.129171775058331e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,"saya sekarang... namun,tdk punya niat mencari pertolongan... krn percuma,semua keluarga cuek...",1.0,"saya sekarang... namun,tdk punya niat mencari pertolongan... krn percuma,semua keluarga cuek...","Saya seKakrang... namun,tidak punya niat mencari pertolongan... krn percuma,semua keluarga cuek..."
7.129131602546902e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,dulu aku sering mikir gitu,0.0,dulu aku sering mikir gitu,Dulu asaya sering mikir gitu
7.129064354301134e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,tiap hari pikiran gue kya gni,1.0,Setiap hari pikiran Gue Kya,Setiap hari pikiran Gue Kya
7.129084064560809e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,alhamdulillah setelah 2th berjuang,1.0,alhamdulillah setelah 2th berjuang,Alhamdulillah setelah 2th berjuang
7.128435533126354e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,guaa sering mikirbegini,0.0,guaa sering mikirbegini,Guaa sering mikirbegini
7.128235167383569e+18,https://www.tiktok.com/@menjadimanusia.id/video/7120510783523474690,dulu saya pernah merasakan dan befikir seperti itu. skrng alhamdulillah sudah menerima dan memaafkan kesalahan dan trauma masa lalu.,1.0,Saya dulu merasakan itu dan berpikir seperti itu. Alhamdulillah telah menerima dan memaafkan kesalahan dan trauma masa lalu.,Saya dulu merasaKakn itu dan berpikir seperti itu. Alhamdulillah telah menerima dan memaafKakn kesalahan dan trauma masa lalu.
7.314873350219728e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,mirip,1.0,mirip,Mirip
7.306902707134449e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,mercy for u,1.0,Belas kasihan untukmu,Belas Kaksihan untukmu
7.306909818491749e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,i always hear u,1.0,Aku selalu mendengarmu,Asaya selalu mendengarmu
7.406890841224889e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,cba simak de,1.0,CBA,CBA
7.321767726682752e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,lebaran,1.0,lebaran,Lebaran
7.297808324858037e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,maaf yaa...,1.0,maaf yaa...,Maaf yaa...
7.295942754126218e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,itu maksudnya aku,1.0,itu maksudnya aku,Itu maksudnya asaya
7.315245447236535e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,nihhh,1.0,nihhh,Nihhh
7.319543449555731e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,"nangis bgtt, kmrin aku kya gituuuuuuuuuu ya allahh peluk diriku sendiri [cry] .nv",0.0,"nangis bgtt, kmrin aku kya gituuuuuuuuuu ya allahh peluk diriku sendiri [cry] .nv","Nangis bgtt, kmrin asaya kya gituuuuuuuuuu ya allahh peluk dirisaya sendiri [cry] .nv"
7.319330977423295e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,apa iya ya :'),0.0,apa iya ya :'),Apa iya ya :')
7.460163033333466e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,papi suho ngerti ni miih,1.0,papi suho ngerti ni miih,Papi suho ngerti ni miih
7.323561956610754e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,nih nih nih,1.0,nih nih nih,Nih nih nih
7.307501331320587e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,"perasaan yang diabaikan dan berakumulasi, bener dok aku juga seperti itu",1.0,"perasaan yang diabaikan dan berakumulasi, bener dok aku juga seperti itu","Perasaan yang diabaiKakn dan berasayamulasi, bener dok asaya juga seperti itu"
7.307083859525436e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,makasi dok udah kasih penjelasan yang aku sendiri gabisa jelasin kalo lg ngerasain kaya gini,1.0,Makasi Dock telah menjadi satu -satunya penjelasan bahwa saya telah menjelaskan bahwa itu kaya akan ini,MaKaksi Dock telah menjadi satu -satunya penjelasan bahwa saya telah menjelasKakn bahwa itu Kakya aKakn ini
7.306892563749979e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,adakah solusinya dok?,1.0,adakah solusinya dok?,AdaKakh solusinya dok?
7.306909083712685e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,dulu aku kek gini skrg sembuh,1.0,dulu aku kek gini skrg sembuh,Dulu asaya kek gini skrg sembuh
7.306888432759522e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,"24 tahun susah d dengarkn ortu, dn bru d dengarkn sejak udh nikah, mau ngungkapin pun susah",1.0,"24 tahun susah d dengarkn ortu, dn bru d dengarkn sejak udh nikah, mau ngungkapin pun susah","24 tahun susah d dengarkn ortu, dn bru d dengarkn sejak udh niKakh, mau ngungKakpin pun susah"
7.306878333722363e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,ak klo marah gini kdng bingung kok bisa ngamuk2 klo sdh ketemu barang didpn mata auto di banting semua,1.0,ak klo marah gini kdng bingung kok bisa ngamuk2 klo sdh ketemu barang didpn mata auto di banting semua,Ak klo marah gini kdng bingung kok bisa ngamuk2 klo sdh ketemu barang didpn mata auto di banting semua
7.306832528274884e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,"kalau tentang penyakit kronisnya dok? misalnya bipolar gitu tiba tiba emosi meledak², pdhl masa lalunya ga seburuk itu. mohon dijawab",0.0,"kalau tentang penyakit kronisnya dok? misalnya bipolar gitu tiba tiba emosi meledak², pdhl masa lalunya ga seburuk itu. mohon dijawab","Kaklau tentang penyakit kronisnya dok? misalnya bipolar gitu tiba tiba emosi meledak², pdhl masa lalunya ga seburuk itu. mohon dijawab"
7.306829563861648e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,bener banget sih,1.0,bener banget sih,Bener banget sih
7.306800897903232e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,aku malah bingunh karena aku gak bisa marah. aku takut suatu saat aku meledak & menyakiti orang² yg aku sayang,0.0,aku malah bingunh karena aku gak bisa marah. aku takut suatu saat aku meledak & menyakiti orang² yg aku sayang,Asaya malah bingunh Kakrena asaya gak bisa marah. asaya tasayat suatu saat asaya meledak & menyakiti orang² yang asaya sayang
7.306753453660718e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,ini tentang trauma dimasa lalu,1.0,ini tentang trauma dimasa lalu,Ini tentang trauma dimasa lalu
7.306764657048847e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,"aq pnh tantrum ngamuk cm gara2 mslh ac di kmr mulai ga dingin. dan bnr mslhnya bkn krn ac nya, tema mslh yg sama dah trpendam lama itu yg memicu emosi",1.0,"aq pnh tantrum ngamuk cm gara2 mslh ac di kmr mulai ga dingin. dan bnr mslhnya bkn krn ac nya, tema mslh yg sama dah trpendam lama itu yg memicu emosi","Aq pnh tantrum ngamuk cm gara2 mslh ac di kmr mulai ga dingin. dan bnr mslhnya bkn krn ac nya, tema mslh yang sama dah trpendam lama itu yang memicu emosi"
7.306589813657175e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,haduh aku udh umur segini masih tantrum kalo udh mendemmm dan selalu berulang-ulanggg,0.0,haduh aku udh umur segini masih tantrum kalo udh mendemmm dan selalu berulang-ulanggg,Haduh asaya udh umur segini masih tantrum Kaklo udh mendemmm dan selalu berulang-ulanggg
7.306503208376944e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,aku jadi ngerasa 2 kepribadian,1.0,aku jadi ngerasa 2 kepribadian,Asaya jadi ngerasa 2 kepribadian
7.306485602689566e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,"bner bang pemicu nya kekecewaan yg terlalu banyk dipendam ,,itu gw",0.0,"bner bang pemicu nya kekecewaan yg terlalu banyk dipendam ,,itu gw","Bner bang pemicu nya kekecewaan yang terlalu banyk dipendam ,,itu gw"
7.306364295456294e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,sering bgt,1.0,sering bgt,Sering bgt
7.306350041152964e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,ooo gitu to....jdi tau...bener bnget,1.0,ooo gitu untuk .... jdi tau ... Bener bnget,Ooo gitu untuk .... jdi tau ... Bener bnget
7.306307532053693e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,pingin konsul deh dok. buka jasa curhat on lin ga sih dok?,1.0,Konsultasikan Deh Deh. Membuka Layanan Dok Gas Line ini?,KonsultasiKakn Deh Deh. MembuKak Layanan Dok Gas Line ini?
7.305981250232534e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,aku juga kyk gitu tapi keluargaku hampir semua kyk gitu terutama bpk dan saudara2 bpk...,0.0,aku juga kyk gitu tapi keluargaku hampir semua kyk gitu terutama bpk dan saudara2 bpk...,Asaya juga kyk gitu tapi keluargasaya hampir semua kyk gitu terutama bpk dan saudara2 bpk...
7.305978815573313e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,"suami saya seperti itu dok, bagaimana melenyapkannya",1.0,"suami saya seperti itu dok, bagaimana melenyapkannya","Suami saya seperti itu dok, bagaimana melenyapKaknnya"
7.319412269929317e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,-gemma,1.0,-Gemma,-Gemma
7.37110614858064e+18,https://www.tiktok.com/@jiemiardian/video/7291981069904121094,༊·˚ owww i got it,1.0,༊ · ˚ owww saya mendapatkannya,༊ · ˚ owww saya mendapatKaknnya
7.32096867657484e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"bener"" susah buat di jelaskan untuk di ceritakan,tapi ini penyakit yang aku rasain bange,apa bener ini gara"" masalah keluarga.",1.0,"bener"" susah buat di jelaskan untuk di ceritakan,tapi ini penyakit yang aku rasain bange,apa bener ini gara"" masalah keluarga.","Bener"" susah buat di jelasKakn untuk di ceritaKakn,tapi ini penyakit yang asaya rasain bange,apa bener ini gara"" masalah keluarga."
7.321605075340822e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ini semenjak punya byj mslh keluarga,1.0,ini semenjak punya byj mslh keluarga,Ini semenjak punya byj mslh keluarga
7.320065799702676e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,susa tdr to nn,1.0,Susa tdr to nn,Susa tdr to nn
7.32008001084865e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,smua kta da rsa it,1.0,smua kta da rsa it,Smua kta da rsa it
7.301280035369403e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,semoga kamu baik-baik saja,1.0,semoga kamu baik-baik saja,Semoga Kakmu baik-baik saja
7.473844284739978e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,akku banget,1.0,akku banget,Aksaya banget
7.350269831217923e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,fhm² la ya,0.0,Fhm² la ya,Fhm² la ya
7.348366420739294e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,smogaa shatt slaluu,1.0,Smoga Shatt Slaluu,Smoga Shatt Slaluu
7.317798380892784e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,lahh ciri cirinya di gue semua,1.0,lahh ciri cirinya di gue semua,Lahh ciri cirinya di gue semua
7.317894885293114e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,lah gw ngk tau apa itu anxienty cok,0.0,lah gw ngk tau apa itu anxienty cok,Lah gw ngk tau apa itu anxienty cok
7.314467228036138e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,aku ada semua ciri cirinya,0.0,aku ada semua ciri cirinya,Asaya ada semua ciri cirinya
7.313102696980956e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ku alamai skrng ini,1.0,ku alamai skrng ini,Saya alamai skrng ini
7.290041436681094e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,gw bipolar karena faktor keturunan,0.0,gw bipolar karena faktor keturunan,Gw bipolar Kakrena faktor keturunan
7.309365056860374e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,semua ciri cirinya ada di aku kecuali yang eating disorder.....,0.0,semua ciri cirinya ada di aku kecuali yang eating disorder.....,Semua ciri cirinya ada di asaya kecuali yang eating disorder.....
7.284627142183372e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,ini aku gak bisa normal lagi?? kenapa ciri cirinya ada di aku kalo kambuh teman aku bilang aku kaya orang gila loh,0.0,ini aku gak bisa normal lagi?? kenapa ciri cirinya ada di aku kalo kambuh teman aku bilang aku kaya orang gila loh,Ini asaya gak bisa normal lagi?? kenapa ciri cirinya ada di asaya Kaklo Kakmbuh teman asaya bilang asaya Kakya orang gila loh
7.290221323295442e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,semua nya kecuali eating disorder,0.0,semua nya kecuali eating disorder,Semua nya kecuali eating disorder
7.290536572545713e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,bipolar itu asyik klo di fase maniak. tapi klo di fase depresi masya allah.,1.0,Bipolar menyenangkan jika dalam fase maniak. tetapi jika dalam fase depresi Masya Allah.,Bipolar menyenangKakn jiKak dalam fase maniak. tetapi jiKak dalam fase depresi Masya Allah.
7.291038830819755e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"persetan dngn mental health, hidup hanya sekali cukup lakukan yg terbaik buat diri sendiri",1.0,"persetan dngn mental health, hidup hanya sekali cukup lakukan yg terbaik buat diri sendiri","Persetan dngn mental health, hidup hanya seKakli cusayap lasayaKakn yang terbaik buat diri sendiri"
7.2769938266818e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,name ohhh depress,1.0,Nama ohhh tertekan,Nama ohhh terteKakn
7.283453456495724e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,'s boyfriend,1.0,Pacar,Pacar
